temp_C,rh_percent,pressure_hPa,altitude_ba,latitude,longitude,altitude_gps,time_str,abq_rh,temp_C_abq
-50.17,11.8,269.943,10510.7,33.8147812,-106.4752808,10539,17:31:34,3,-61.3
-50.05,11.8,269.862,10512.7,33.8147011,-106.4751816,10541,17:31:35,3,-61.3
-50.07,11.8,269.78,10514.7,33.8146095,-106.4750748,10543,17:31:36,3,-61.3
-50.11,11.8,269.7,10516.6,33.8145218,-106.4749756,10545,17:31:37,3,-61.3
-50.14,11.8,269.62,10518.6,33.8144302,-106.4748688,10547,17:31:38,3,-61.3
-50.16,11.8,269.54,10520.6,33.8143425,-106.4747696,10549,17:31:39,3,-61.3
-50.17,11.8,269.459,10522.6,33.8142509,-106.4746628,10551,17:31:40,3,-61.3
-50.15,11.8,269.376,10524.6,33.8141632,-106.4745483,10553,17:31:41,3,-61.3
-50.21,11.8,269.29,10526.6,33.8140755,-106.4744263,10555,17:31:42,3,-61.3
-50.27,11.8,269.203,10528.6,33.8139877,-106.4743118,10557,17:31:43,3,-61.3
-50.27,11.8,269.113,10530.6,33.8139,-106.4741974,10559,17:31:44,3,-61.3
-50.26,11.8,269.023,10532.6,33.8138123,-106.4740753,10561,17:31:45,3,-61.3
-50.31,11.85,268.935,10534.6,33.8137245,-106.4739609,10563,17:31:46,3,-61.4
-50.35,11.9,268.847,10536.6,33.8136368,-106.4738464,10565,17:31:47,3,-61.4
-50.4,11.9,268.758,10538.6,33.813549,-106.4737244,10567,17:31:48,3,-61.4
-50.45,11.9,268.669,10540.5,33.8134613,-106.4736099,10569,17:31:49,3,-61.4
-50.46,11.9,268.578,10542.5,33.8133812,-106.4735031,10571,17:31:50,3,-61.4
-50.45,11.9,268.487,10544.5,33.8133011,-106.473381,10573,17:31:51,3,-61.4
-50.51,11.9,268.394,10547.5,33.8132095,-106.4732513,10576,17:31:52,3,-61.4
-50.57,11.8,268.302,10549.5,33.8131294,-106.4731369,10578,17:31:53,3,-61.4
-50.56,11.9,268.211,10551.5,33.8130493,-106.4730301,10580,17:31:54,3,-61.4
-50.6,11.9,268.121,10553.5,33.8129616,-106.4729385,10582,17:31:55,3,-61.5
-50.63,11.9,268.035,10556.5,33.81287,-106.472847,10585,17:31:56,3,-61.5
-50.67,11.9,267.951,10558.5,33.8127785,-106.4727402,10587,17:31:57,3,-61.5
-50.59,11.9,267.867,10560.5,33.8126907,-106.4726334,10589,17:31:58,3,-61.5
-50.57,11.9,267.783,10562.4,33.8126106,-106.4725113,10591,17:31:59,3,-61.5
-50.64,11.9,267.698,10564.4,33.8125305,-106.4723892,10593,17:32:00,3,-61.6
-50.67,11.9,267.615,10566.4,33.8124504,-106.4722672,10595,17:32:01,3,-61.6
-50.65,11.9,267.533,10569.4,33.8123589,-106.4721527,10598,17:32:02,3,-61.6
-50.62,11.9,267.447,10571.4,33.8122711,-106.4720383,10600,17:32:03,3,-61.6
-50.69,11.9,267.364,10574.4,33.812191,-106.4719391,10603,17:32:04,3,-61.7
-50.78,11.9,267.28,10576.4,33.8121109,-106.4718475,10605,17:32:05,3,-61.7
-50.84,11.9,267.193,10578.4,33.8120193,-106.4717484,10607,17:32:06,3,-61.7
-50.89,12,267.103,10581.4,33.8119392,-106.4716492,10610,17:32:07,3,-61.7
-50.92,12,267.011,10583.4,33.8118515,-106.4715424,10612,17:32:08,3,-61.7
-50.95,12,266.919,10585.3,33.8117714,-106.4714203,10614,17:32:09,3,-61.8
-50.99,12,266.826,10587.3,33.8116913,-106.4712982,10616,17:32:10,3,-61.8
-51.02,12,266.734,10589.3,33.8116112,-106.4711838,10618,17:32:11,3,-61.8
-51.04,12,266.643,10591.3,33.8115196,-106.4710617,10620,17:32:12,3,-61.8
-51.05,12,266.553,10593.3,33.8114395,-106.4709473,10622,17:32:13,3,-61.9
-51.06,12,266.473,10595.2,33.8113518,-106.4708481,10623.9,17:32:14,3,-61.9
-51.08,12,266.394,10597.1,33.811264,-106.4707489,10625.8,17:32:15,3,-61.9
-51.11,12,266.319,10599,33.8111763,-106.4706497,10627.7,17:32:16,3,-61.9
-51.03,12,266.248,10600.8,33.8110886,-106.4705505,10629.6,17:32:17,3,-62
-50.95,12,266.177,10602.7,33.8110008,-106.4704437,10631.4,17:32:18,3,-62
-50.71,12,266.104,10604.6,33.8109131,-106.4703445,10633.3,17:32:19,3,-62
-50.47,12,266.033,10606.5,33.8108253,-106.4702454,10635.2,17:32:20,3,-62
-50.23,12,265.961,10608.4,33.8107376,-106.4701462,10637.1,17:32:21,3,-62.1
-49.99,12,265.888,10610.2,33.8106499,-106.470047,10639,17:32:22,3,-62.1
-50.22,12,265.813,10612.2,33.8105621,-106.4699478,10641,17:32:23,3,-62.1
-50.46,12,265.735,10614.2,33.8104706,-106.4698486,10643,17:32:24,3,-62.2
-50.69,12.1,265.651,10616.5,33.8103828,-106.4697342,10645.3,17:32:25,3,-62.2
-50.93,12.1,265.563,10618.9,33.8102989,-106.4696274,10647.7,17:32:26,3,-62.2
-51.17,12.1,265.47,10621.2,33.8102112,-106.4695129,10650,17:32:27,3,-62.2
-51.18,12.1,265.372,10623.2,33.8101311,-106.4693909,10652,17:32:28,3,-62.3
-51.23,12.1,265.275,10626.2,33.8100395,-106.4692764,10655,17:32:29,3,-62.3
-51.29,12.1,265.18,10628.2,33.8099403,-106.469162,10657,17:32:30,3,-62.3
-51.33,12.1,265.084,10630.2,33.8098412,-106.4690475,10659,17:32:31,3,-62.3
-51.38,12.1,264.988,10632.1,33.8097496,-106.4689331,10661,17:32:32,3,-62.4
-51.41,12.1,264.891,10635.1,33.8096504,-106.4688187,10664,17:32:33,3,-62.4
-51.45,12.1,264.795,10637.1,33.8095703,-106.4686966,10666,17:32:34,3,-62.4
-51.47,12.1,264.701,10639.1,33.8094902,-106.4685822,10668,17:32:35,3,-62.4
-51.49,12.1,264.608,10641.1,33.8094215,-106.4684677,10670,17:32:36,3,-62.5
-51.52,12.1,264.514,10644.1,33.80933,-106.4683533,10673,17:32:37,3,-62.5
-51.54,12.2,264.424,10646.1,33.8092384,-106.4682388,10675,17:32:38,3,-62.5
-51.56,12.2,264.335,10648.1,33.8091507,-106.4681168,10677,17:32:39,3,-62.5
-51.57,12.2,264.247,10650.1,33.8090515,-106.4680176,10679,17:32:40,3,-62.5
-51.56,12.2,264.159,10652.1,33.8089485,-106.4679184,10681,17:32:41,3,-62.6
-51.56,12.2,264.072,10655,33.8088608,-106.4678116,10684,17:32:42,3,-62.6
-51.5,12.2,263.982,10657,33.8087692,-106.4676895,10686,17:32:43,3,-62.6
-51.55,12.2,263.895,10659,33.8086891,-106.4675674,10688,17:32:44,3,-62.6
-51.58,12.2,263.807,10661,33.808609,-106.467453,10690,17:32:45,3,-62.6
-51.58,12.2,263.719,10663.5,33.8085251,-106.4673462,10692.5,17:32:46,3,-62.7
-51.58,12.2,263.63,10666,33.8084412,-106.4672318,10695,17:32:47,3,-62.7
-51.62,12.2,263.541,10668,33.8083382,-106.4671173,10697,17:32:48,3,-62.7
-51.68,12.3,263.45,10670,33.808239,-106.4670181,10699,17:32:49,3,-62.6
-51.69,12.3,263.358,10672.2,33.8081474,-106.4669113,10701.3,17:32:50,3,-62.6
-51.67,12.3,263.266,10674.5,33.8080559,-106.4667969,10703.5,17:32:51,3,-62.6
-51.65,12.3,263.173,10676.8,33.8079681,-106.4666901,10705.8,17:32:52,3,-62.6
-51.41,12.3,263.08,10679,33.8078766,-106.4665833,10708.1,17:32:53,3,-62.6
-51.18,12.3,262.988,10681.3,33.807785,-106.4664688,10710.4,17:32:54,3,-62.6
-51.36,12.3,262.896,10683.6,33.8076935,-106.466362,10712.6,17:32:55,3,-62.6
-51.55,12.3,262.806,10685.8,33.8076019,-106.4662476,10714.9,17:32:56,3,-62.6
